"admin_area_1","admin_area_2","year","indicator_id","indicator_common_id","indicator_type","survey_value","source","source_detail","survey_type","country_name","iso2_code","iso3_code"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.048,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.054,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.101,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.037,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.096,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.456,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.514,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.382,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.574,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.351,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.547,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.48,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.775,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.403,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.787,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.572,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.545,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.63,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.401,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.539,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.291,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.613,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.433,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.402,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.468,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.303,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.419,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.188,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.415,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.267,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.273,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.252,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.243,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancp_w_skp","anc1","percent",0.458,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancp_w_skp","anc1","percent",0.462,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancp_w_skp","anc1","percent",0.753,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancp_w_skp","anc1","percent",0.488,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancp_w_skp","anc1","percent",0.283,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancp_w_skp","anc1","percent",0.48,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancp_w_skp","anc1","percent",0.392,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancp_w_skp","anc1","percent",0.386,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.04,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.033,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.019,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.073,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.02,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.069,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.018,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.435,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.454,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.664,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.51,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.322,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.315,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.489,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.243,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.629,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.654,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.763,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.418,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.445,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.565,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.616,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.4,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.431,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.43,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.484,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.37,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.358,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.408,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.306,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.285,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.281,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.326,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.302,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.314,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.301,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.292,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","North West Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.273,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","og Ogun State",2021,"rh_ancp_w_skp","anc1","percent",0.851,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","og Ogun State",2021,"rh_ancn_w_n01","anc1_old","percent",0.008,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","og Ogun State",2021,"rh_ancn_w_n4p","anc4","percent",0.649,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","og Ogun State",2021,"ml_iptp_w_spf","iptp1","percent",0.548,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","og Ogun State",2021,"ml_iptp_w_2sp","iptp2","percent",0.417,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","og Ogun State",2021,"ml_iptp_w_3sp","iptp3","percent",0.357,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","on Ondo State",2021,"rh_ancp_w_skp","anc1","percent",0.784,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","on Ondo State",2021,"rh_ancn_w_n01","anc1_old","percent",0,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","on Ondo State",2021,"rh_ancn_w_n4p","anc4","percent",0.58,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","on Ondo State",2021,"ml_iptp_w_spf","iptp1","percent",0.6,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","on Ondo State",2021,"ml_iptp_w_2sp","iptp2","percent",0.501,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","on Ondo State",2021,"ml_iptp_w_3sp","iptp3","percent",0.282,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","os Osun State",2021,"rh_ancp_w_skp","anc1","percent",0.902,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","os Osun State",2021,"rh_ancn_w_n01","anc1_old","percent",0.008,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","os Osun State",2021,"rh_ancn_w_n4p","anc4","percent",0.73,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","os Osun State",2021,"ml_iptp_w_spf","iptp1","percent",0.557,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","os Osun State",2021,"ml_iptp_w_2sp","iptp2","percent",0.448,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","os Osun State",2021,"ml_iptp_w_3sp","iptp3","percent",0.252,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","oy Oyo State",2021,"rh_ancp_w_skp","anc1","percent",0.831,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","oy Oyo State",2021,"rh_ancn_w_n01","anc1_old","percent",0.148,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","oy Oyo State",2021,"rh_ancn_w_n4p","anc4","percent",0.5,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","oy Oyo State",2021,"ml_iptp_w_spf","iptp1","percent",0.558,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","oy Oyo State",2021,"ml_iptp_w_2sp","iptp2","percent",0.401,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","oy Oyo State",2021,"ml_iptp_w_3sp","iptp3","percent",0.189,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","pl Plateau State",2021,"rh_ancp_w_skp","anc1","percent",0.664,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","pl Plateau State",2021,"rh_ancn_w_n01","anc1_old","percent",0.013,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","pl Plateau State",2021,"rh_ancn_w_n4p","anc4","percent",0.6,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","pl Plateau State",2021,"ml_iptp_w_spf","iptp1","percent",0.514,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","pl Plateau State",2021,"ml_iptp_w_2sp","iptp2","percent",0.488,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","pl Plateau State",2021,"ml_iptp_w_3sp","iptp3","percent",0.458,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","ri Rivers State",2021,"rh_ancp_w_skp","anc1","percent",0.875,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","ri Rivers State",2021,"rh_ancn_w_n01","anc1_old","percent",0.002,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","ri Rivers State",2021,"rh_ancn_w_n4p","anc4","percent",0.659,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","ri Rivers State",2021,"ml_iptp_w_spf","iptp1","percent",0.792,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","ri Rivers State",2021,"ml_iptp_w_2sp","iptp2","percent",0.63,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","ri Rivers State",2021,"ml_iptp_w_3sp","iptp3","percent",0.38,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","so Sokoto State",2021,"rh_ancp_w_skp","anc1","percent",0.392,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","so Sokoto State",2021,"rh_ancn_w_n01","anc1_old","percent",0.033,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","so Sokoto State",2021,"rh_ancn_w_n4p","anc4","percent",0.489,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","so Sokoto State",2021,"ml_iptp_w_spf","iptp1","percent",0.616,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","so Sokoto State",2021,"ml_iptp_w_2sp","iptp2","percent",0.43,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","so Sokoto State",2021,"ml_iptp_w_3sp","iptp3","percent",0.292,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancp_w_skp","anc1","percent",0.934,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancp_w_skp","anc1","percent",0.849,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancp_w_skp","anc1","percent",0.954,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancp_w_skp","anc1","percent",0.993,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancp_w_skp","anc1","percent",0.909,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.016,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.033,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.021,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.014,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.803,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.896,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.867,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.808,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.715,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.671,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.853,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.872,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.923,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.706,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.475,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.805,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.827,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.773,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.821,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.659,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.366,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_2sp","iptp2","percent",0.727,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.511,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.523,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.429,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.299,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.206,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South East Zone",2021,"ml_iptp_w_3sp","iptp3","percent",0.412,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancp_w_skp","anc1","percent",0.802,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancp_w_skp","anc1","percent",0.723,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancp_w_skp","anc1","percent",0.515,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancp_w_skp","anc1","percent",0.82,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancp_w_skp","anc1","percent",0.87,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancp_w_skp","anc1","percent",0.893,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancp_w_skp","anc1","percent",0.875,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.024,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.04,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.062,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.012,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n01","anc1_old","percent",0.002,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.559,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.52,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.386,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.538,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.492,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.738,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"rh_ancn_w_n4p","anc4","percent",0.659,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.434,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.447,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.777,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
"ng Federal Government","South South Zone",2021,"ml_iptp_w_spf","iptp1","percent",0.602,"DHS Sub-national","NG2021MIS","household","Nigeria","NG","NGA"
